occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConcept,catalogNumber
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu118,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,74,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces;Sterigmatomyces_halophilus,urn:lsid:marinespecies.org:taxname:437843,Sterigmatomyces halophilus,Species,Otu118,NCBI:5617,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu270,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,27,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium_slooffiae,,Cystobasidium slooffiae,species,Otu270,NCBI:106018,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu100,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,21,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula_mucilaginosa,urn:lsid:marinespecies.org:taxname:987149,Rhodotorula mucilaginosa,Species,Otu100,NCBI:5537,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu327,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,8,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Unknown Dothideomycetes order 3,urn:lsid:marinespecies.org:taxname:147577,Dothideomycetes,Class,Otu327,NCBI:147541,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu593,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,4,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;unidentified (Helotiales) family incertae sedis;Unknown unidentified (Helotiales) family incertae sedis genus 1,urn:lsid:marinespecies.org:taxname:177198,Helotiales,Order,Otu593,NCBI:5178,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu28,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,147,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;unidentified (Saccharomycetales) family incertae sedis;unidentified (unidentified (Saccharomycetales));Saccharomycetales_sp,urn:lsid:marinespecies.org:taxname:147580,Endomycetales,Order,Otu28,NCBI:4892,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu421,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,8,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Unknown Dothideomycetes order 5,urn:lsid:marinespecies.org:taxname:147577,Dothideomycetes,Class,Otu421,NCBI:147541,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu141,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,77,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae;Abortiporus;Abortiporus_biennis,,Abortiporus,genus,Otu141,NCBI:137743,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu10,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,15,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium,urn:lsid:marinespecies.org:taxname:437491,Eupenicillium,Genus,Otu10,NCBI:5073,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu310,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,13,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium_marquandii,,Metarhizium marquandii,species,Otu310,NCBI:64636,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu63,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,7,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria,urn:lsid:marinespecies.org:taxname:100208,Alternaria,Genus,Otu63,NCBI:5598,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu301,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,8,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Acremonium,urn:lsid:marinespecies.org:taxname:100206,Acremonium,Genus,Otu301,NCBI:159075,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu44,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,87,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum;Apiotrichum_laibachii,,Apiotrichum laibachii,species,Otu44,NCBI:82520,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu42,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,17,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Unknown Hyaloscyphaceae genus 1,urn:lsid:marinespecies.org:taxname:988372,Hyaloscyphaceae,Family,Otu42,NCBI:47743,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu566,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,4,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Unknown Basidiomycota class 1,urn:lsid:marinespecies.org:taxname:21890,Basidiomycota,Phylum (Division),Otu566,NCBI:5204,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu218,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,29,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;Candida_sake,,Candida sake,species,Otu218,NCBI:39397,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu180,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,31,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;Clonostachys_rosea,urn:lsid:marinespecies.org:taxname:1485442,Bionectria,Genus,Otu180,NCBI:110564,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu50,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,4,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_tassiana,urn:lsid:marinespecies.org:taxname:100511,Cladosporium herbarum,Species,Otu50,NCBI:29918,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu51,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,36,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium_delicatulum,,Cladosporium delicatulum,species,Otu51,NCBI:887075,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu358,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,9,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Barnettozyma;Barnettozyma_californica,,Barnettozyma californica,species,Otu358,NCBI:36038,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu429,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,7,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Unknown Lasiosphaeriaceae genus 1,urn:lsid:marinespecies.org:taxname:100064,Lasiosphaeriaceae,Family,Otu429,NCBI:42302,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu230,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,3,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_euchlorocarpius,urn:lsid:marinespecies.org:taxname:100133,Talaromyces,Genus,Otu230,NCBI:5094,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu99,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,8,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Unknown Leotiomycetes order 1,urn:lsid:marinespecies.org:taxname:437251,Leotiomycetes,Class,Otu99,NCBI:147548,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1:Otu405,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021256,2020-06-24/2020-11-03,6,DNA sequence reads,362,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127686,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella,urn:lsid:marinespecies.org:taxname:100105,Didymella,Genus,Otu405,NCBI:55170,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1
