occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159711,2021-02-25/2021-08-19,3259,DNA sequence reads,3621,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541385,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,,Rhodotorula taiwanensis,species,ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,NCBI:741276,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,23,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Echinodermata;Echinoidea;Echinoida;Echinidae;Psammechinus;Psammechinus miliaris,urn:lsid:marinespecies.org:taxname:124319,Psammechinus miliaris,Species,ASV_218:50c8f0b33211d454a82998ee1b3cea1900a355de,NCBI:7660,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,130,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Caprellidae;Phtisica;Phtisica marina,urn:lsid:marinespecies.org:taxname:101864,Phtisica marina,Species,ASV_243:e8624f9a379a8a46ea342fb438bb3c7625c7af03,NCBI:371501,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,11,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Pilumnidae;Pilumnus;Pilumnus hirtellus,urn:lsid:marinespecies.org:taxname:107418,Pilumnus hirtellus,Species,ASV_264:501489b42681f9cedb5775391d1f3a70aadb6d3b,NCBI:483407,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,155,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium grossifilum,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_275:2c09b09dc08bc0da53937e7755801b4d956f0958,NCBI:210174,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,263,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida brachycephala,urn:lsid:marinespecies.org:taxname:238192,Myrianida brachycephala,Species,ASV_299:72c5ee4e0d972d45485a14ae6f61d9dccff20d9d,NCBI:884646,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_326:cd2b699513f155615e81f8618a2259d35d72c307,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,225,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Polynoidae;Harmothoe;Harmothoe impar,urn:lsid:marinespecies.org:taxname:130770,Harmothoe impar,Species,ASV_326:cd2b699513f155615e81f8618a2259d35d72c307,NCBI:46595,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_409:80a552b020707b6de13606c415f456242d17b0d7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,2,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Stenothoidae;Stenothoe;Stenothoe marina,urn:lsid:marinespecies.org:taxname:103166,Stenothoe marina,Species,ASV_409:80a552b020707b6de13606c415f456242d17b0d7,NCBI:1732125,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_996:c1e306764c0932866499d75d0cfb07c20d740763,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,23,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Phyllodoce;Phyllodoce mucosa,urn:lsid:marinespecies.org:taxname:334512,Phyllodoce mucosa,Species,ASV_996:c1e306764c0932866499d75d0cfb07c20d740763,NCBI:880432,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_1087:5d659f9e567e73eb2ad7cf366717ffa21749543d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,7,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,,Eukaryota,domain,ASV_1087:5d659f9e567e73eb2ad7cf366717ffa21749543d,NCBI:1577906,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_1212:dfeae6140b3ab4821025a3690730809dbce9d184,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,11,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Jassa;Jassa marmorata,urn:lsid:marinespecies.org:taxname:102433,Jassa marmorata,Species,ASV_1212:dfeae6140b3ab4821025a3690730809dbce9d184,NCBI:385027,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_1287:d8fbe073c058548c0f7307aaa527d19f9d13e289,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,4,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Nicolea;Nicolea zostericola,urn:lsid:marinespecies.org:taxname:131508,Nicolea zostericola,Species,ASV_1287:d8fbe073c058548c0f7307aaa527d19f9d13e289,NCBI:876016,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_2084:46a53eba30ddf3415e81c784f708539aa3998491,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,5,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila digressa,,Eukaryota,domain,ASV_2084:46a53eba30ddf3415e81c784f708539aa3998491,NCBI:48377,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_2190:7f206eb6967b9416c59075b5ebb0ac3f171509d1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,3,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Prosthiostomidae;Prosthiostomum;Prosthiostomum siphunculus,,Eukaryota,domain,ASV_2190:7f206eb6967b9416c59075b5ebb0ac3f171509d1,NCBI:983679,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_3439:e3048c010bfa192e1dd84fdc0d136ae260f78066,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,2,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia kudriavzevii,,Eukaryota,domain,ASV_3439:e3048c010bfa192e1dd84fdc0d136ae260f78066,NCBI:4909,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:ASV_5083:299e79e88550b865a5948f6a0a596a72887053f5,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,2,DNA sequence reads,3059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541386,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Stenothoidae;Stenothoe;Stenothoe nhatrangensis,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_5083:299e79e88550b865a5948f6a0a596a72887053f5,NCBI:2182373,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1:ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159713,2021-02-25/2021-08-19,507,DNA sequence reads,1882,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541387,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Tubulariidae;Tubularia;Tubularia indivisa,urn:lsid:marinespecies.org:taxname:117994,Tubularia indivisa,Species,ASV_26:68ad79073d331bc2d53c1275b8c5712f89b815f3,NCBI:37519,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1:ASV_28:bc2855ecf49483c96aced1a30a8f9c52445f82e9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159713,2021-02-25/2021-08-19,384,DNA sequence reads,1882,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541387,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus balanus,urn:lsid:marinespecies.org:taxname:106213,Balanus balanus,Species,ASV_28:bc2855ecf49483c96aced1a30a8f9c52445f82e9,NCBI:172567,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1:ASV_97:51d504b507dfa8a1b232bf37873ce12cf8d37757,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159713,2021-02-25/2021-08-19,43,DNA sequence reads,1882,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541387,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Coleoptera;Rhagophthalmidae;Rhagophthalmus;Rhagophthalmus lufengensis,,Eukaryota,domain,ASV_97:51d504b507dfa8a1b232bf37873ce12cf8d37757,NCBI:398797,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1:ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159713,2021-02-25/2021-08-19,487,DNA sequence reads,1882,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541387,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Moronidae;Moronidae;Dicentrarchus;Dicentrarchus labrax,urn:lsid:marinespecies.org:taxname:126975,Dicentrarchus labrax,Species,ASV_119:b1f80c7da60930661cbd4bf53a8845d899eef3fa,NCBI:13489,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1:ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159713,2021-02-25/2021-08-19,6,DNA sequence reads,1882,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541387,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Bougainvillia;Bougainvillia muscus,urn:lsid:marinespecies.org:taxname:117328,Bougainvillia muscus,Species,ASV_122:8b1691d028d63d470e6f85b1579722c3f76cfa23,NCBI:308567,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1
