occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1:Otu317,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Gdynia_GDY1_20180813_20191029,ARMS_Gdynia_GDY1_20180813_20191029_MF100_DMSO_r1,2018-08-13/2019-10-29,5,DNA sequence reads,2131,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018722,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Zatoka Pucka (http://marineregions.org/mrgid/29088),54.48522,18.57111,PL,Gdynia_GDY1,4.0,4.0,Long-Term Ecological Research Site; Marine Protected Area; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Craniata;Teleostei;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:293496,Teleostei,Class,Otu317
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu7,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,7,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1071,Malacostraca,Class,Otu7
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu4,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,244,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562832,Eimeriidae,Family,Otu4
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu5,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,1153,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu5
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu2,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,13,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Aora;NA;NA;NA,urn:lsid:marinespecies.org:taxname:101464,Aora,Genus,Otu2
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu96,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,99,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu96
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu90,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,13,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lankesteria;ascidiae;NA;Lankesteria_ascidiae,urn:lsid:marinespecies.org:taxname:563604,Lankesteria ascidiae,Species,Otu90
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu91,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,4,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562703,Lecudina,Genus,Otu91
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu1054,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,9,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu1054
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu534,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,13,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Chamaesipho;NA;NA;NA,urn:lsid:marinespecies.org:taxname:733077,Chamaesipho,Genus,Otu534
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu535,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,5,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu535
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu530,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,7,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu530
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu531,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,4,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,Otu531
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu532,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,5,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562703,Lecudina,Genus,Otu532
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu533,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,24,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu533
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu1291,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,2,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu1291
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu868,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,6,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu868
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu523,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,10,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22156,Thraustochytriaceae,Family,Otu523
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu527,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,8,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lankesteria;ascidiae;NA;Lankesteria_ascidiae,urn:lsid:marinespecies.org:taxname:563604,Lankesteria ascidiae,Species,Otu527
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu526,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,3,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;LAB17;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22156,Thraustochytriaceae,Family,Otu526
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu525,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,3,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu525
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu410,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,3,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Stylochus;NA;NA;NA,urn:lsid:marinespecies.org:taxname:142245,Stylochus,Genus,Otu410
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu259,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,7,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu259
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu761,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,2,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu761
ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1:Otu462,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40_r1,2019-07-16/2019-09-18,4,DNA sequence reads,11039,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4018656,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu462
