occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1:ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJC81_20200506_20201012,SAMEA10020971,2020-05-06/2020-10-12,10,DNA sequence reads,12,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125481,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.6533567,2.79178508,BE,BelgiumCoast_AJJC81,38.0,38.0,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;Paradoxurus jerdoni,,Eukaryota,domain,ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,NCBI:395009,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_381:741d5bcd308edba73834e37df929b6b78c5a9b29,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Neoamphitrite;Neoamphitrite robusta CMC02,,Eukaryota,domain,ASV_381:741d5bcd308edba73834e37df929b6b78c5a9b29,NCBI:868113,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_400:84530edfada774bd27a7abb7f6d441af9c9863a8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,4,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_400:84530edfada774bd27a7abb7f6d441af9c9863a8,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_428:9b52e3383b4756b13be40f2bdbf5b15bd161a72f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Syllis;Syllis monilata,,Eukaryota,domain,ASV_428:9b52e3383b4756b13be40f2bdbf5b15bd161a72f,NCBI:418375,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_445:a396616e2f154e949bd8498a8a8be90c2c66427b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Phyllodoce;Phyllodoce madeirensis,,Eukaryota,domain,ASV_445:a396616e2f154e949bd8498a8a8be90c2c66427b,NCBI:1981576,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_457:ad59e3457878ff4f1d8b3229c5f5ad82eed94b65,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia tertia,,Eukaryota,domain,ASV_457:ad59e3457878ff4f1d8b3229c5f5ad82eed94b65,NCBI:1588095,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1:ASV_46:cbb59af13dd16cc520501efce935d53615db5888,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021249,2020-06-24/2020-11-03,5,DNA sequence reads,5,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127679,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Onchidorididae;Onchidoris;Onchidoris muricata,urn:lsid:marinespecies.org:taxname:140640,Onchidoris muricata,Species,ASV_46:cbb59af13dd16cc520501efce935d53615db5888,NCBI:71370,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:ASV_7:511c7007a6238c914707d00bf365854f4f131f2a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021252,2020-06-24/2020-11-03,2,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127682,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Sepsidae;Nemopoda;Nemopoda mamaevi,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_7:511c7007a6238c914707d00bf365854f4f131f2a,NCBI:1577136,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:ASV_8:688d5e22286ab575831dfbbf494c633e58aa3e6e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021252,2020-06-24/2020-11-03,3,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127682,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Amphibalanus;Amphibalanus improvisus,urn:lsid:marinespecies.org:taxname:421139,Amphibalanus improvisus,Species,ASV_8:688d5e22286ab575831dfbbf494c633e58aa3e6e,NCBI:1220549,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:ASV_46:cbb59af13dd16cc520501efce935d53615db5888,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021252,2020-06-24/2020-11-03,2,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127682,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Onchidorididae;Onchidoris;Onchidoris muricata,urn:lsid:marinespecies.org:taxname:140640,Onchidoris muricata,Species,ASV_46:cbb59af13dd16cc520501efce935d53615db5888,NCBI:71370,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_1:92db2a54b8c860e5c9c485200307b72bde5098b4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,131,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea stentina,urn:lsid:marinespecies.org:taxname:506723,Ostrea spreta,Species,ASV_1:92db2a54b8c860e5c9c485200307b72bde5098b4,NCBI:348593,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,43,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides diegensis,urn:lsid:marinespecies.org:taxname:252278,Botrylloides diegensis,Species,ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,NCBI:62933,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,3706,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus trigonus,urn:lsid:marinespecies.org:taxname:106223,Balanus trigonus,Species,ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,NCBI:756461,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_10:d40e19f66e76cc54b02ae688174877657d1bdd5e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,86,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas,urn:lsid:marinespecies.org:taxname:836033,Magallana gigas,Species,ASV_10:d40e19f66e76cc54b02ae688174877657d1bdd5e,NCBI:29159,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,8,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii,urn:lsid:marinespecies.org:taxname:117364,Campanularia hincksii,Species,ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,NCBI:314507,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_16:3623370cef3c7fa302614df95d72d66d3125ef32,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Spionida;Spionidae;Polydora;Polydora haswelli,urn:lsid:marinespecies.org:taxname:330923,Polydora haswelli,Species,ASV_16:3623370cef3c7fa302614df95d72d66d3125ef32,NCBI:1167211,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_18:47cd53df2ec6c288c7cce60da131c9d1447781e3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,111,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea edulis,urn:lsid:marinespecies.org:taxname:138298,Ostrea,Genus,ASV_18:47cd53df2ec6c288c7cce60da131c9d1447781e3,NCBI:37623,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_21:a4262169182eb16d9af3c1e88a9dc8289018cfc0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,3,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_21:a4262169182eb16d9af3c1e88a9dc8289018cfc0,NCBI:991043,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_36:7b45460ab85503fa3a1cbb8aae03473646d71d9f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella heliozoae,,Eukaryota,domain,ASV_36:7b45460ab85503fa3a1cbb8aae03473646d71d9f,NCBI:554066,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_43:2a7dfb035093f6f867e181fc77c458db0101035a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,4,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Austrobalanidae;Austrominius;Austrominius modestus,urn:lsid:marinespecies.org:taxname:712167,Austrominius modestus,Species,ASV_43:2a7dfb035093f6f867e181fc77c458db0101035a,NCBI:1732093,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_48:08d0037a4009afd030251986ed6ba94e9fd1da2e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,3,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Cribrilinidae;Cribrilina;Cribrilina mutabilis,urn:lsid:marinespecies.org:taxname:1059484,Juxtacribrilina mutabilis,Species,ASV_48:08d0037a4009afd030251986ed6ba94e9fd1da2e,NCBI:2865492,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_49:239f9e76eb61bb87c7d8e2288f11b5715a13346e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,3,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Platynereis;Platynereis dumerilii,urn:lsid:marinespecies.org:taxname:130417,Platynereis dumerilii,Species,ASV_49:239f9e76eb61bb87c7d8e2288f11b5715a13346e,NCBI:6359,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
