occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:Otu17,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,25,DNA sequence reads,7029,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541288,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1486561,Opisthokonta,Subkingdom,Otu17,NCBI:33154,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu54,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:834422,Enoplea,Class,Otu54,NCBI:119088,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu348,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:465333,Porosporidae,Family,Otu348,NCBI:947094,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu514,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,18,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:394872,Cephaloidophoridae,Family,Otu514,NCBI:947083,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu223,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:882,Annelida,Phylum,Otu223,NCBI:6340,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu226,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,9,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:465333,Porosporidae,Family,Otu226,NCBI:947094,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu646,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Rhytidocystidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562798,Rhytidocystidae,Family,Otu646,NCBI:358186,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3994,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu3994,NCBI:7713,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu931,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,8,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:4,Fungi,Kingdom,Otu931,NCBI:4751,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu2237,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division),Otu2237,NCBI:3041,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu2120,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:590699,Thecofilosea,Class,Otu2120,NCBI:1004930,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu88,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106437,Cyclopina,Genus,Otu88,NCBI:938102,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu727,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,15,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;NA;NA;NA,,Monocystis,genus,Otu727,NCBI:110315,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu342,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,7,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Selenidium1;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22565,Apicomplexa,Subphylum,Otu342,NCBI:5794,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu340,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Haliphthorales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22154,Oomycota,Phylum,Otu340,NCBI:4762,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu657,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,7,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:4,Fungi,Kingdom,Otu657,NCBI:4751,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu650,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Selenidium1;boccardiellae;NA;NA;NA;Selenidium1 boccardiellae,urn:lsid:marinespecies.org:taxname:22565,Apicomplexa,Subphylum,Otu650,NCBI:5794,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3481,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:437258,Eurotiomycetes,Class,Otu3481,NCBI:147545,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu235,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:160573,Trebouxiophyceae,Class,Otu235,NCBI:75966,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu230,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,13,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu230,NCBI:2864,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,316,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lankesteria;ascidiae;NA;Lankesteria ascidiae,urn:lsid:marinespecies.org:taxname:563604,Lankesteria ascidiae,Species,Otu9,NCBI:1278079,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,26,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Stylochus;NA;NA;NA,urn:lsid:marinespecies.org:taxname:142245,Stylochus,Genus,Otu6,NCBI:31257,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,31,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:105,Bivalvia,Class,Otu4,NCBI:6544,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
