occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu78,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,2,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;NA;NA;NA;NA;NA;NA;NA;NA;NA,no match,no match,no match,Otu78
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu634,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,10,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:101,Gastropoda,Class,Otu634
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu37,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,7,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:160574,Chlorellales,Order,Otu37
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu355,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,31,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Amphiascoides;NA;NA;NA,urn:lsid:marinespecies.org:taxname:115303,Amphiascoides,Genus,Otu355
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu333,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,34,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;NA;NA;NA;NA;NA;NA;NA;NA;NA,no match,no match,no match,Otu333
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu329,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,2,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;Eolimna;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:474808,Eolimna,Genus,Otu329
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu149,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,3,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu149
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu140,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,115,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Nereimyra;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:129314,Nereimyra,Genus,Otu140
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu819,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,6,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu819
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu17,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,3,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Picochlorum;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:603429,Picochlorum,Genus,Otu17
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu12,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,676,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Euryte;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106432,Euryte,Genus,Otu12
ARMS_Limfjord_Red2_20191029_20201110_MF500_r1:Otu756,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,2019-10-29/2020-11-10,7,DNA sequence reads,20708,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632085,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Vaginicolidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:163171,Vaginicolidae,Family,Otu756
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu3,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,4994,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1839,Ascidiacea,Class,Otu3
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu258,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,63,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Panellus;stypticus;NA;Panellus_stypticus,no match,no match,no match,Otu258
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu16,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,2,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:2,Animalia,Kingdom,Otu16
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu14,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,26,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:2,Animalia,Kingdom,Otu14
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu15,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,218,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:882,Annelida,Phylum,Otu15
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu56,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,4,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Heterobranchia;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:14712,Heterobranchia,Subclass,Otu56
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu89,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,9,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu89
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,19,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;Chelyosoma;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:103494,Chelyosoma,Genus,Otu1
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu26,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,179,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1267,Cnidaria,Phylum,Otu26
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu352,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,2,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;MAST-9;MAST-9D;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:449152,Sagenista,Subphylum,Otu352
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1036,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,4,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:707609,Rozellida,Order,Otu1036
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu558,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,3,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;LAB17;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22156,Thraustochytriaceae,Family,Otu558
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1030,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,2,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Suillus;NA;NA;NA,no match,no match,no match,Otu1030
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu557,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,13,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148985,Chaetoceros,Genus,Otu557
