occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,42,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125498,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Corallimorphariag;Corallimorphidae;Corallimorphus;Corallimorphus,no match,no match,no match,ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_14811:bd37388a93185fabe1a2724940781c77bb769883,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Capsaspora;Filasterea,no match,no match,no match,ASV_14811:bd37388a93185fabe1a2724940781c77bb769883
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_4770:361259a454cc3bd68804cd6560db50646e71295d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Callianassidae;Corallianassa;Corallianassa,no match,no match,no match,ASV_4770:361259a454cc3bd68804cd6560db50646e71295d
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_9701:782060a7af302ded17389fd0bf38f1976194d7a8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Phyllodocidae;Eulalia;Eulalia,no match,no match,no match,ASV_9701:782060a7af302ded17389fd0bf38f1976194d7a8
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_12919:a51bdaddbebd3cadfa3d65216d87d293eab69bdd,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Hemipterag;Cercopidae;Mahanarva;Mahanarva,no match,no match,no match,ASV_12919:a51bdaddbebd3cadfa3d65216d87d293eab69bdd
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_195:5f8483d5b95cef7dd15f384dd8c984fc8094af37,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,4,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Ophiuroidea;Ophiuridag;Ophiocomidae;Ophiocomina;Ophiocomina,no match,no match,no match,ASV_195:5f8483d5b95cef7dd15f384dd8c984fc8094af37
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_1551:0d7a76edfafc215e1730f5fa8b7123c8bad74780,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,4,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Kurtiformesg;Apogonidae;Pseudamia;Pseudamia,no match,no match,no match,ASV_1551:0d7a76edfafc215e1730f5fa8b7123c8bad74780
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_2797:1c716a98f43691b73b9fe6bdbb601a3c6ddff186,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,4,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Asteroidea;Forcipulatidag;Asteriidae;Marthasterias;Marthasterias,no match,no match,no match,ASV_2797:1c716a98f43691b73b9fe6bdbb601a3c6ddff186
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_586:02a24d24f6ed863a318a7d27f648797e32dec22a,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,6,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Dipterag;Syrphidae;Scaeva;Scaeva,no match,no match,no match,ASV_586:02a24d24f6ed863a318a7d27f648797e32dec22a
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_2096:13a17afea7cf1c70410b8490dd2be3d1331983b3,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Hexanauplia;Harpacticoidag;Canthocamptidae;Canthocamptus;Canthocamptus,no match,no match,no match,ASV_2096:13a17afea7cf1c70410b8490dd2be3d1331983b3
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_6091:46cd6823a0d527cedc89e99f5ab893faaed23adf,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,7,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Nemertea;Enopla;Monostiliferag;Emplectonematidae;Nemertopsis;Nemertopsis,no match,no match,no match,ASV_6091:46cd6823a0d527cedc89e99f5ab893faaed23adf
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_2203:14f18594ee4a09b28c689160f06ed0ebc21ac696,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Bivalvia;Myoidag;Hiatellidae;Hiatella;Hiatella,no match,no match,no match,ASV_2203:14f18594ee4a09b28c689160f06ed0ebc21ac696
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_4508:32c0402a9db456d74940b33d413fbf54c9eebbdc,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Lepidosauria;Squamatag;Phyllodactylidae;Ptyodactylus;Ptyodactylus,no match,no match,no match,ASV_4508:32c0402a9db456d74940b33d413fbf54c9eebbdc
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_883:05afb33a335dc4a9bae7bbef7df2e7d070551a86,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,8,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Hexanauplia;Harpacticoidag;Miraciidae;Amphiascoides;Amphiascoides,no match,no match,no match,ASV_883:05afb33a335dc4a9bae7bbef7df2e7d070551a86
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_1091:07f790e93b531c015e6ac4b69cbcf88990928840,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,5,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Echinoidea;Echinoidag;Echinidae;Psammechinus;Psammechinus,no match,no match,no match,ASV_1091:07f790e93b531c015e6ac4b69cbcf88990928840
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_712:03fe89b51423dfa0093b274ea1a50cca6a2d1518,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Lepidosauria;Squamatag;Phyllodactylidae;Ptyodactylus;Ptyodactylus,no match,no match,no match,ASV_712:03fe89b51423dfa0093b274ea1a50cca6a2d1518
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_2133:14105d0888ab9f2fe0513f92b02187fb302d1c99,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,13,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Ephemeropterag;Baetidae;Labiobaetis;Labiobaetis,no match,no match,no match,ASV_2133:14105d0888ab9f2fe0513f92b02187fb302d1c99
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_1204:0929b213d13b97d7e5ff9c7b9304ca43a94816d8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Streptophyta;Gnetopsida;Gnetalesg;Gnetaceae;Gnetum;Gnetum,no match,no match,no match,ASV_1204:0929b213d13b97d7e5ff9c7b9304ca43a94816d8
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_882:05ae364a52365cd81791d748908cfe7ca5025a01,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,10,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Lepidosauria;Squamatag;Phyllodactylidae;Ptyodactylus;Ptyodactylus,no match,no match,no match,ASV_882:05ae364a52365cd81791d748908cfe7ca5025a01
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_563:02582f1e0d0a293fa5d3400ae407dd46c356cf5a,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,51,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Galliformesg;Phasianidae;Haematortyx;Haematortyx,no match,no match,no match,ASV_563:02582f1e0d0a293fa5d3400ae407dd46c356cf5a
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_194:5ea34650c9b73ef1c6b539b31d62c8c74ca21b69,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Mammalia;Primatesg;Cheirogaleidae;Microcebus;Microcebus,no match,no match,no match,ASV_194:5ea34650c9b73ef1c6b539b31d62c8c74ca21b69
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_94:0ea1955af12432561e31f22c5a5e35d8321b52a6,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,63,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Chrysopetalidae;Paleanotus;Paleanotus,no match,no match,no match,ASV_94:0ea1955af12432561e31f22c5a5e35d8321b52a6
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_134:285e02334cc2dc310e73f8360a51e8c6fa96f699,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,132,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Platyhelminthes;Rhabditophora;Polycladidag;Leptoplanidae;Stylochoplana;Stylochoplana,no match,no match,no match,ASV_134:285e02334cc2dc310e73f8360a51e8c6fa96f699
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_5:65febc476b18e826a82d6e6f6ad44a98ada7caeb,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Streptophyta;Jungermanniopsida;Pallavicinialesg;Pallaviciniaceae;Pallavicinia;Pallavicinia,no match,no match,no match,ASV_5:65febc476b18e826a82d6e6f6ad44a98ada7caeb
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_109:16151525d1091ed4afc51a5dddcf9e3ab03de8dc,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,5,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Pholoidae;Pholoe;Pholoe,no match,no match,no match,ASV_109:16151525d1091ed4afc51a5dddcf9e3ab03de8dc
